mID,mName,mSubType,mRarity,mMoveLimit
5104,바바리안 변신 주문서,37,2,7
5105,에리세드 변신 주문서,37,2,7
5106,아스모데우스 변신 주문서,37,2,7
5107,글래디에이터 변신 주문서,37,2,7
5108,아크데몬 변신 주문서,37,2,7
5109,아수라 변신 주문서,37,2,7
5110,헤라클레스 변신 주문서,37,2,7
5111,라르카 집정관 변신 주문서,37,2,7
5112,리치 킹 변신 주문서,37,2,7
5113,황천의 기사 변신 주문서,37,2,7
5114,황천의 레인저 변신 주문서,37,2,7
5115,암살단 암흑 변신 주문서,37,3,7
5116,넵튠 변신 주문서,37,3,7
5117,넵튠 아처 변신 주문서,37,3,7
5118,암살단 칠흑 변신 주문서,37,3,7
5119,다크 메이지 변신 주문서,37,3,7
5120,네케브 변신 주문서,37,3,7
5121,바알베크의 사령관 변신 주문서,37,3,7
5122,유피테르의 사념 변신 주문서,37,3,7
5123,엘사라드 변신 주문서,37,3,7
5124,아바돈 변신 주문서,37,3,7
5125,아누비스 변신 주문서,37,3,7
5126,여신 칼리 변신 주문서,37,3,7
5127,센티넬 변신 주문서,37,3,7
5128,엠퍼사이저 변신 주문서,37,3,7
5129,인페르노 위저드 변신 주문서,37,4,7
5155,벨켄 변신 주문서,37,3,7
5156,벨리타 변신 주문서,37,3,7
5157,호텐 플로츠 변신 주문서,37,3,7
5158,각성한 라르카 변신 주문서,37,3,7
5159,스나이퍼 로즈레인 변신 주문서,37,3,7
5160,카오스 가디언 변신 주문서,37,3,7
5161,카를린 변신 주문서,37,4,7
5162,네드라스 변신 주문서,37,4,7
5163,바이스 변신 주문서,37,4,7
5164,메테오스의 가디언 변신 주문서,37,3,7
5165,메테오스의 귀부인 변신 주문서,37,3,7
5209,해적 여선장 변신 주문서,37,2,7
5210,수라 변신 주문서,37,3,7
5211,베놈리퍼 변신 주문서,37,3,7
5212,블랙 데빌리스 변신 주문서,37,3,7
5213,다크 어쌔신 변신 주문서,37,3,7
5214,오페르시나 어쌔신 변신 주문서,37,3,7
5215,메타트론 어쌔신 변신 주문서,37,3,7
5216,넵튠 슬레이어 변신 주문서,37,3,7
5217,암살단 일격 변신 주문서,37,3,7
5218,바알베크의 집행관 변신 주문서,37,3,7
5219,미드나잇 아르테미스 변신 주문서,37,3,7
5220,크리스 변신 주문서,37,4,7
5221,인페르노 어쌔신 변신 주문서,37,4,7
5222,삐에로 변신 주문서,37,3,7
5223,렉스 변신 주문서,37,2,7
5224,그룸프 변신 주문서,37,2,7
5225,캐서린 변신 주문서,37,2,7
5226,이자벨 변신 주문서,37,3,7
5227,카를로스 변신 주문서,37,3,7
5228,미드나잇 에르메스 변신 주문서,37,3,7
5229,제롬 변신 주문서,37,3,7
5230,휠카셀 변신 주문서,37,3,7
5231,아크 데빌리스 나이트 변신 주문서,37,4,7
5232,아크 엔젤리스 아처 변신 주문서,37,4,7
5233,아크 엔젤리스 위저드 변신 주문서,37,4,7
5234,아크 데빌리스 어쎄신 변신 주문서,37,4,7
5235,나이트 오브 퀸 변신 주문서,37,2,7
5236,나디아 변신 주문서,37,2,7
5237,타나토스 저격수 변신 주문서,37,2,7
5238,파이어 워크스 변신 주문서,37,2,7
5239,알버트 변신 주문서,37,3,7
5240,엘로이 변신 주문서,37,3,7
5241,마기 변신 주문서,37,3,7
5242,아레스 변신 주문서,37,3,7
5243,용 수호자 카발 변신 주문서,37,4,7
5244,용 수호자 엘리아 변신 주문서,37,4,7
5245,용 수호자 디트리오 변신 주문서,37,4,7
5246,용 수호자 셀라 변신 주문서,37,4,7
5247,메테오스 변신 주문서,37,5,7
5248,메테오스 아처 변신 주문서,37,5,7
5249,메테오스 위저드 변신 주문서,37,5,7
5250,메테오스 어쌔신 변신 주문서,37,5,7
5251,레오넬 변신 주문서,37,3,7
5252,아델리아 변신 주문서,37,3,7
5253,이안 변신 주문서,37,3,7
5254,팔란 변신 주문서,37,3,7
5255,시리아 변신 주문서,37,2,7
5256,디아나 변신 주문서,37,2,7
5257,트루디 변신 주문서,37,2,7
5258,로드 오브 아크리언 변신 주문서,37,3,7
5259,릴리언스 변신 주문서,37,3,7
5260,시에나 변신 주문서,37,2,7
5261,코사르 변신 주문서,37,2,7
5262,센토 변신 주문서,37,2,7
5263,베자렐 변신 주문서,37,2,7
5264,파시에 변신 주문서,37,2,7
5265,릴리아 변신 주문서,37,3,7
5266,리치 나이트 변신 주문서,37,3,7
5267,라르카 강궁병 변신 주문서,37,3,7
5268,릴리안 변신 주문서,37,3,7
5269,라르카 집행자 변신 주문서,37,3,7
5270,벨라 변신 주문서,37,2,7
5271,바다의 헤라켄 변신 주문서,37,4,7
5272,바람의 유게네스 변신 주문서,37,4,7
5273,불꽃의 벨제뷔트 변신 주문서,37,4,7
5274,대지의 가이아스 변신 주문서,37,4,7
5275,아니타 변신 주문서,37,2,7
5276,카사 변신 주문서,37,2,7
5277,러셀 변신 주문서,37,3,7
5278,캐스퍼 변신 주문서,37,2,7
5279,할로윈 꼬마 마녀 변신 주문서(나이트),37,3,7
5280,할로윈 꼬마 마녀 변신 주문서(아처),37,3,7
5281,할로윈 꼬마 마녀 변신 주문서(위저드),37,3,7
5282,할로윈 꼬마 마녀 변신 주문서(어쌔신),37,3,7
5283,아레스 아처 변신 주문서,37,3,7
5284,베르디 변신 주문서,37,2,7
5285,관우 변신 주문서,37,4,7
5286,하후연 변신 주문서,37,4,7
5287,주유 변신 주문서,37,4,7
5288,초선 변신 주문서,37,4,7
5289,실피드 변신 주문서,37,3,7
5290,블러디 뱀파이어 변신 주문서,37,2,7
5291,메테오스의 핏빛 기사 변신 주문서,37,3,7
5292,백호 변신 주문서,37,4,7
5293,주작 변신 주문서,37,4,7
5294,청룡 변신 주문서,37,4,7
5295,현무 변신 주문서,37,4,7
5296,티라도르 변신 주문서,37,3,7
5297,아이아르 변신 주문서,37,2,7
5298,뱀파이어 킹 변신 주문서,37,3,7
5299,실라페 변신 주문서,37,2,7
5301,그리헨텔 변신 주문서,37,5,7
5321,그리헨텔 아처 변신 주문서,37,5,7
5341,그리헨텔 위저드 변신 주문서,37,5,7
5361,그리헨텔 어쌔신 변신 주문서,37,5,7
5362,티어스 윗치 변신 주문서,37,3,7
5363,언딘 변신 주문서,37,2,7
5364,리게이아 변신 주문서,37,3,7
5365,테로스 변신 주문서,37,2,7
5366,장합 변신 주문서,37,3,7
5367,손상향 변신 주문서,37,3,7
5368,법정 변신 주문서,37,3,7
5369,감녕 변신 주문서,37,3,7
5370,락세스 변신 주문서,37,4,7
5371,칼로체 변신 주문서,37,4,7
5372,엘리바가르 변신 주문서,37,4,7
5373,스카디 변신 주문서,37,4,7
5500,다크 어쌔신 변신 주문서,37,3,7
5501,다크 나이트 변신 주문서,37,3,7
5502,다크 스팅어 변신 주문서,37,3,7
5503,다크 메이지 변신 주문서,37,3,7
5504,캡틴 라이칸 변신 주문서[15분],37,2,7
5505,미드나잇 셀린느 변신 주문서[15분],37,2,7
5506,헌터 노바 변신 주문서[15분],37,2,7
5507,캡틴 라이칸 변신 주문서[15분],37,2,7
5601,그리헨텔 변신 주문서[5분],37,5,7
5602,그리헨텔 아처 변신 주문서[5분],37,5,7
5603,그리헨텔 위저드 변신 주문서[5분],37,5,7
5604,그리헨텔 어쌔신 변신 주문서[5분],37,5,7
6000,봉인된 영혼석[희귀],115,2,6
6001,영혼석[희귀] : 다크 나이트,65,2,6
6002,영혼석[희귀] : 다크 스팅어,65,2,6
6003,영혼석[희귀] : 발키리,65,2,6
6004,영혼석[희귀] : 엘더 스팅어,65,2,6
6005,영혼석[희귀] : 데빌헌터,65,2,6
6006,영혼석[희귀] : 여신 칼리,65,2,6
6007,영혼석[희귀] : 유피테르의 사념,65,2,6
6008,영혼석[희귀] : 크로노스,65,2,6
6009,영혼석[희귀] : 다크 메이지,65,2,6
6010,영혼석[희귀] : 넵튠,65,2,6
6011,영혼석[희귀] : 넵튠 아처,65,2,6
6012,영혼석[희귀] : 오페르시나,65,2,6
6013,영혼석[희귀] : 크로노스 아처,65,2,6
6014,영혼석[희귀] : 아폴론,65,2,6
6015,영혼석[희귀] : 아르테미스,65,2,6
6016,영혼석[희귀] : 오페르시나 아처,65,2,6
6017,영혼석[희귀] : 바알베크의 사령관,65,2,6
6018,영혼석[희귀] : 암살단 암흑,65,2,6
6019,영혼석[희귀] : 암살단 칠흑,65,2,6
6020,영혼석[희귀] : 엠퍼사이저,65,2,6
6021,영혼석[희귀] : 엔젤리스,65,2,6
6022,영혼석[희귀] : 데빌리스,65,2,6
6023,영혼석[희귀] : 네케브,65,2,6
6024,영혼석[희귀] : 센티넬,65,2,6
6025,영혼석[희귀] : 엘프리스,65,2,6
6026,영혼석[희귀] : 이프리트,65,2,6
6027,영혼석[희귀] : 듀라한,65,2,6
6028,영혼석[희귀] : 엘사라드,65,2,6
6029,영혼석[희귀] : 비숍,65,2,6
6030,영혼석[희귀] : 에리스,65,2,6
6031,영혼석[희귀] : 아누비스,65,2,6
6032,영혼석[희귀] : 메타트론 아처,65,2,6
6033,영혼석[희귀] : 메타트론,65,2,6
6034,영혼석[희귀] : 아바돈,65,2,6
6035,영혼석[희귀] : 수라,65,2,6
6036,영혼석[희귀] : 베놈리퍼,65,2,6
6037,영혼석[희귀] : 블랙 데빌리스,65,2,6
6038,영혼석[희귀] : 다크 어쌔신,65,2,6
6039,영혼석[희귀] : 오페르시나 어쌔신,65,2,6
6040,영혼석[희귀] : 메타트론 어쌔신,65,2,6
6041,영혼석[희귀] : 넵튠 슬레이어,65,2,6
6042,영혼석[희귀] : 암살단 일격,65,2,6
6043,영혼석[희귀] : 바알베크의 집행관,65,2,6
6044,영혼석[희귀] : 미드나잇 아르테미스,65,2,6
6045,영혼석[희귀] : 이자벨,65,2,6
6046,영혼석[희귀] : 휠카셀,65,2,6
6047,영혼석[희귀] : 카를로스,65,2,6
6048,영혼석[희귀] : 미드나잇 에르메스,65,2,6
6049,영혼석[희귀] : 제롬,65,2,6
6050,영혼석[희귀] : 광대,65,2,6
6051,영혼석[희귀] : 나인테일,65,2,6
6052,영혼석[희귀] : 알케미스트,65,2,6
6053,영혼석[희귀] : 메테오스의 가디언,65,2,6
6054,영혼석[희귀] : 메테오스의 귀부인,65,2,6
6055,영혼석[희귀] : 엘로이,65,2,6
6056,영혼석[희귀] : 레오넬,65,2,6
6057,영혼석[희귀] : 아델리아,65,2,6
6058,영혼석[희귀] : 이안,65,2,6
6059,영혼석[희귀] : 팔란,65,2,6
6060,영혼석[희귀] : 로드 오브 아크리언,65,2,6
6061,영혼석[희귀] : 삐에로,65,2,6
6062,영혼석[희귀] : 릴리언스,65,2,6
6063,영혼석[희귀] : 릴리아,65,2,6
6064,영혼석[희귀] : 리치 나이트,65,2,6
6065,영혼석[희귀] : 라르카 강궁병,65,2,6
6066,영혼석[희귀] : 릴리안,65,2,6
6067,영혼석[희귀] : 라르카 집행자,65,2,6
6068,영혼석[희귀] : 러셀,65,2,6
6069,영혼석[희귀] : 아레스 아처,65,2,6
6070,영혼석[희귀] : 실피드,65,2,6
6071,영혼석[희귀] : 메테오스의 핏빛 기사,65,2,6
6072,영혼석[희귀] : 티라도르,65,2,6
6073,영혼석[희귀] : 뱀파이어 킹,65,2,6
6074,영혼석[희귀] : 티어스 윗치,65,2,6
6075,영혼석[희귀] : 장합,65,2,6
6076,영혼석[희귀] : 손상향,65,2,6
6077,영혼석[희귀] : 법정,65,2,6
6078,영혼석[희귀] : 감녕,65,2,6
6079,영혼석[희귀] : 리게이아,65,2,6
6300,봉인된 영혼석[영웅],115,3,6
6301,영혼석[영웅] : 다크 나이트,65,3,6
6302,영혼석[영웅] : 다크 스팅어,65,3,6
6303,영혼석[영웅] : 발키리,65,3,6
6304,영혼석[영웅] : 엘더 스팅어,65,3,6
6305,영혼석[영웅] : 데빌헌터,65,3,6
6306,영혼석[영웅] : 여신 칼리,65,3,6
6307,영혼석[영웅] : 유피테르의 사념,65,3,6
6308,영혼석[영웅] : 크로노스,65,3,6
6309,영혼석[영웅] : 다크 메이지,65,3,6
6310,영혼석[영웅] : 넵튠,65,3,6
6311,영혼석[영웅] : 넵튠 아처,65,3,6
6312,영혼석[영웅] : 오페르시나,65,3,6
6313,영혼석[영웅] : 크로노스 아처,65,3,6
6314,영혼석[영웅] : 아폴론,65,3,6
6315,영혼석[영웅] : 아르테미스,65,3,6
6316,영혼석[영웅] : 오페르시나 아처,65,3,6
6317,영혼석[영웅] : 바알베크의 사령관,65,3,6
6318,영혼석[영웅] : 암살단 암흑,65,3,6
6319,영혼석[영웅] : 암살단 칠흑,65,3,6
6320,영혼석[영웅] : 엠퍼사이저,65,3,6
6321,영혼석[영웅] : 엔젤리스,65,3,6
6322,영혼석[영웅] : 데빌리스,65,3,6
6323,영혼석[영웅] : 네케브,65,3,6
6324,영혼석[영웅] : 센티넬,65,3,6
6325,영혼석[영웅] : 엘프리스,65,3,6
6326,영혼석[영웅] : 이프리트,65,3,6
6327,영혼석[영웅] : 듀라한,65,3,6
6328,영혼석[영웅] : 엘사라드,65,3,6
6329,영혼석[영웅] : 비숍,65,3,6
6330,영혼석[영웅] : 에리스,65,3,6
6331,영혼석[영웅] : 아누비스,65,3,6
6332,영혼석[영웅] : 메타트론 아처,65,3,6
6333,영혼석[영웅] : 메타트론,65,3,6
6334,영혼석[영웅] : 아바돈,65,3,6
6335,영혼석[영웅] : 각성한 라르카,65,3,6
6336,영혼석[영웅] : 스나이퍼 로즈레인,65,3,6
6337,영혼석[영웅] : 카오스 가디언,65,3,6
6338,영혼석[영웅] : 수라,65,3,6
6339,영혼석[영웅] : 베놈리퍼,65,3,6
6340,영혼석[영웅] : 블랙 데빌리스,65,3,6
6341,영혼석[영웅] : 다크 어쌔신,65,3,6
6342,영혼석[영웅] : 오페르시나 어쌔신,65,3,6
6343,영혼석[영웅] : 메타트론 어쌔신,65,3,6
6344,영혼석[영웅] : 넵튠 슬레이어,65,3,6
6345,영혼석[영웅] : 암살단 일격,65,3,6
6346,영혼석[영웅] : 바알베크의 집행관,65,3,6
6347,영혼석[영웅] : 미드나잇 아르테미스,65,3,6
6348,영혼석[영웅] : 이자벨,65,3,6
6349,영혼석[영웅] : 휠카셀,65,3,6
6350,영혼석[영웅] : 카를로스,65,3,6
6351,영혼석[영웅] : 미드나잇 에르메스,65,3,6
6352,영혼석[영웅] : 제롬,65,3,6
6353,영혼석[영웅] : 광대,65,3,6
6354,영혼석[영웅] : 나인테일,65,3,6
6355,영혼석[영웅] : 알케미스트,65,3,6
6366,영혼석[영웅] : 메테오스의 가디언,65,3,6
6367,영혼석[영웅] : 메테오스의 귀부인,65,3,6
6368,영혼석[영웅] : 엘로이,65,3,6
6369,영혼석[영웅] : 레오넬,65,3,6
6370,영혼석[영웅] : 아델리아,65,3,6
6371,영혼석[영웅] : 이안,65,3,6
6372,영혼석[영웅] : 팔란,65,3,6
6373,영혼석[영웅] : 로드 오브 아크리언,65,3,6
6374,영혼석[영웅] : 삐에로,65,3,6
6375,영혼석[영웅] : 릴리언스,65,3,6
6376,영혼석[영웅] : 릴리아,65,3,6
6377,영혼석[영웅] : 리치 나이트,65,3,6
6378,영혼석[영웅] : 라르카 강궁병,65,3,6
6379,영혼석[영웅] : 릴리안,65,3,6
6380,영혼석[영웅] : 라르카 집행자,65,3,6
6381,영혼석[영웅] : 러셀,65,3,6
6382,영혼석[영웅] : 아레스 아처,65,3,6
6383,영혼석[영웅] : 실피드,65,3,6
6384,영혼석[영웅] : 메테오스의 핏빛 기사,65,3,6
6385,영혼석[영웅] : 티라도르,65,3,6
6386,영혼석[영웅] : 뱀파이어 킹,65,3,6
6387,영혼석[영웅] : 티어스 윗치,65,3,6
6388,영혼석[영웅] : 장합,65,3,6
6389,영혼석[영웅] : 손상향,65,3,6
6390,영혼석[영웅] : 법정,65,3,6
6391,영혼석[영웅] : 감녕,65,3,6
6392,영혼석[영웅] : 리게이아,65,3,6
6393,영혼석[영웅] : 락세스,65,3,6
6394,영혼석[영웅] : 칼로체,65,3,6
6395,영혼석[영웅] : 엘리바가르,65,3,6
6396,영혼석[영웅] : 스카디,65,3,6
6601,영혼석[영웅] : 인페르노,65,3,6
6602,영혼석[영웅] : 벨켄,65,3,6
6603,영혼석[영웅] : 인페르노 아처,65,3,6
6604,영혼석[영웅] : 벨리타,65,3,6
6605,영혼석[영웅] : 인페르노 위저드,65,3,6
6606,영혼석[영웅] : 호텐 플로츠,65,3,6
6607,영혼석[영웅] : 카를린,65,3,6
6608,영혼석[영웅] : 네드라스,65,3,6
6609,영혼석[영웅] : 바이스,65,3,6
6610,영혼석[영웅] : 크리스,65,3,6
6611,영혼석[영웅] : 인페르노 어쌔신,65,3,6
6612,영혼석[영웅] : 용 수호자 카발,65,3,6
6613,영혼석[영웅] : 용 수호자 엘리아,65,3,6
6614,영혼석[영웅] : 용 수호자 디트리오,65,3,6
6615,영혼석[영웅] : 용 수호자 셀라,65,3,6
6616,영혼석[영웅] : 아크 데빌리스 나이트,65,3,6
6617,영혼석[영웅] : 아크 엔젤리스 아처,65,3,6
6618,영혼석[영웅] : 아크 엔젤리스 위저드,65,3,6
6619,영혼석[영웅] : 아크 데빌리스 어쌔신,65,3,6
6620,영혼석[영웅] : 바다의 헤라켄,65,3,6
6621,영혼석[영웅] : 바람의 유게네스,65,3,6
6622,영혼석[영웅] : 불꽃의 벨제뷔트,65,3,6
6623,영혼석[영웅] : 대지의 가이아스,65,3,6
6624,영혼석[영웅] : 관우,65,3,6
6625,영혼석[영웅] : 하후연,65,3,6
6626,영혼석[영웅] : 주유,65,3,6
6627,영혼석[영웅] : 초선,65,3,6
6628,영혼석[영웅] : 백호,65,3,6
6629,영혼석[영웅] : 주작,65,3,6
6630,영혼석[영웅] : 청룡,65,3,6
6631,영혼석[영웅] : 현무,65,3,6
6700,봉인된 영혼석[전설],115,4,6
6701,영혼석[전설] : 인페르노,65,4,6
6702,영혼석[전설] : 벨켄,65,4,6
6703,영혼석[전설] : 인페르노 아처,65,4,6
6704,영혼석[전설] : 벨리타,65,4,6
6705,영혼석[전설] : 인페르노 위저드,65,4,6
6706,영혼석[전설] : 호텐 플로츠,65,4,6
6707,영혼석[전설] : 카를린,65,4,6
6708,영혼석[전설] : 네드라스,65,4,6
6709,영혼석[전설] : 바이스,65,4,6
6710,영혼석[전설] : 크리스,65,4,6
6711,영혼석[전설] : 인페르노 어쌔신,65,4,6
6712,영혼석[전설] : 그리헨텔,65,4,6
6713,영혼석[전설] : 그리헨텔 아처,65,4,6
6714,영혼석[전설] : 그리헨텔 위저드,65,4,6
6715,영혼석[전설] : 그리헨텔 어쌔신,65,4,6
6716,영혼석[전설] : 용 수호자 카발,65,4,6
6717,영혼석[전설] : 용 수호자 엘리아,65,4,6
6718,영혼석[전설] : 용 수호자 디트리오,65,4,6
6719,영혼석[전설] : 용 수호자 셀라,65,4,6
6720,영혼석[전설] : 아크 데빌리스 나이트,65,4,6
6721,영혼석[전설] : 아크 엔젤리스 아처,65,4,6
6722,영혼석[전설] : 아크 엔젤리스 위저드,65,4,6
6723,영혼석[전설] : 아크 데빌리스 어쌔신,65,4,6
6724,영혼석[전설] : 메테오스,65,4,6
6725,영혼석[전설] : 메테오스 아처,65,4,6
6726,영혼석[전설] : 메테오스 위저드,65,4,6
6727,영혼석[전설] : 메테오스 어쌔신,65,4,6
6728,영혼석[전설] : 바다의 헤라켄,65,4,6
6729,영혼석[전설] : 바람의 유게네스,65,4,6
6730,영혼석[전설] : 불꽃의 벨제뷔트,65,4,6
6731,영혼석[전설] : 대지의 가이아스,65,4,6
6732,영혼석[전설] : 관우,65,4,6
6733,영혼석[전설] : 하후연,65,4,6
6734,영혼석[전설] : 주유,65,4,6
6735,영혼석[전설] : 초선,65,4,6
6736,영혼석[전설] : 백호,65,4,6
6737,영혼석[전설] : 주작,65,4,6
6738,영혼석[전설] : 청룡,65,4,6
6739,영혼석[전설] : 현무,65,4,6
6740,영혼석[전설] : 락세스,65,4,6
6741,영혼석[전설] : 칼로체,65,4,6
6742,영혼석[전설] : 엘리바가르,65,4,6
